id,date,cluster,habit_id,completed,streak_current,streak_broken_count,effort_minutes
oper_hst_planejar_dia_20260309,2026-03-09,oper,oper_hab_planejar_dia,True,71,0,10
oper_hst_beber_2l_de_agua_20260310,2026-03-10,oper,oper_hab_beber_2l_de_agua,True,73,0,2
oper_hst_meditar_10min_20260310,2026-03-10,oper,oper_hab_meditar_10min,True,29,3,10
oper_hst_alongamento_20260310,2026-03-10,oper,oper_hab_alongamento,True,48,3,10
oper_hst_ler_30min_20260310,2026-03-10,oper,oper_hab_ler_30min,True,25,8,30
oper_hst_caminhada_20min_20260310,2026-03-10,oper,oper_hab_caminhada_20min,True,13,6,20
oper_hst_ligar_familia_20260310,2026-03-10,oper,oper_hab_ligar_familia,True,1,8,15
oper_hst_escrever_diario_20260310,2026-03-10,oper,oper_hab_escrever_diario,True,63,3,15
oper_hst_planejar_dia_20260310,2026-03-10,oper,oper_hab_planejar_dia,True,72,0,10
oper_hst_beber_2l_de_agua_20260311,2026-03-11,oper,oper_hab_beber_2l_de_agua,True,74,0,2
oper_hst_meditar_10min_20260311,2026-03-11,oper,oper_hab_meditar_10min,True,30,3,10
oper_hst_alongamento_20260311,2026-03-11,oper,oper_hab_alongamento,True,49,3,10
oper_hst_ler_30min_20260311,2026-03-11,oper,oper_hab_ler_30min,True,26,8,30
oper_hst_caminhada_20min_20260311,2026-03-11,oper,oper_hab_caminhada_20min,True,14,6,20
oper_hst_ligar_familia_20260311,2026-03-11,oper,oper_hab_ligar_familia,True,1,9,15
oper_hst_escrever_diario_20260311,2026-03-11,oper,oper_hab_escrever_diario,True,64,3,15
oper_hst_planejar_dia_20260311,2026-03-11,oper,oper_hab_planejar_dia,True,73,0,10
oper_hst_beber_2l_de_agua_20260312,2026-03-12,oper,oper_hab_beber_2l_de_agua,True,75,0,2
oper_hst_meditar_10min_20260312,2026-03-12,oper,oper_hab_meditar_10min,True,31,3,10
oper_hst_alongamento_20260312,2026-03-12,oper,oper_hab_alongamento,False,49,3,0
oper_hst_ler_30min_20260312,2026-03-12,oper,oper_hab_ler_30min,True,27,8,30
oper_hst_caminhada_20min_20260312,2026-03-12,oper,oper_hab_caminhada_20min,True,15,6,20
oper_hst_ligar_familia_20260312,2026-03-12,oper,oper_hab_ligar_familia,False,0,10,0
oper_hst_escrever_diario_20260312,2026-03-12,oper,oper_hab_escrever_diario,True,65,3,15
oper_hst_planejar_dia_20260312,2026-03-12,oper,oper_hab_planejar_dia,True,74,0,10
oper_hst_beber_2l_de_agua_20260313,2026-03-13,oper,oper_hab_beber_2l_de_agua,True,76,0,2
oper_hst_meditar_10min_20260313,2026-03-13,oper,oper_hab_meditar_10min,True,32,3,10
oper_hst_alongamento_20260313,2026-03-13,oper,oper_hab_alongamento,True,50,3,10
oper_hst_ler_30min_20260313,2026-03-13,oper,oper_hab_ler_30min,True,28,8,30
oper_hst_caminhada_20min_20260313,2026-03-13,oper,oper_hab_caminhada_20min,True,16,6,20
oper_hst_ligar_familia_20260313,2026-03-13,oper,oper_hab_ligar_familia,True,1,11,15
oper_hst_escrever_diario_20260313,2026-03-13,oper,oper_hab_escrever_diario,True,66,3,15
oper_hst_planejar_dia_20260313,2026-03-13,oper,oper_hab_planejar_dia,True,75,0,10
oper_hst_beber_2l_de_agua_20260314,2026-03-14,oper,oper_hab_beber_2l_de_agua,True,77,0,2
oper_hst_meditar_10min_20260314,2026-03-14,oper,oper_hab_meditar_10min,True,33,3,10
oper_hst_alongamento_20260314,2026-03-14,oper,oper_hab_alongamento,True,51,3,10
oper_hst_ler_30min_20260314,2026-03-14,oper,oper_hab_ler_30min,True,29,8,30
oper_hst_caminhada_20min_20260314,2026-03-14,oper,oper_hab_caminhada_20min,True,17,6,20
oper_hst_ligar_familia_20260314,2026-03-14,oper,oper_hab_ligar_familia,True,2,11,15
oper_hst_escrever_diario_20260314,2026-03-14,oper,oper_hab_escrever_diario,True,67,3,15
oper_hst_planejar_dia_20260314,2026-03-14,oper,oper_hab_planejar_dia,True,76,0,10
oper_hst_beber_2l_de_agua_20260315,2026-03-15,oper,oper_hab_beber_2l_de_agua,True,78,0,2
oper_hst_meditar_10min_20260315,2026-03-15,oper,oper_hab_meditar_10min,True,34,3,10
oper_hst_alongamento_20260315,2026-03-15,oper,oper_hab_alongamento,True,52,3,10
oper_hst_ler_30min_20260315,2026-03-15,oper,oper_hab_ler_30min,True,30,8,30
oper_hst_caminhada_20min_20260315,2026-03-15,oper,oper_hab_caminhada_20min,True,18,6,20
oper_hst_ligar_familia_20260315,2026-03-15,oper,oper_hab_ligar_familia,True,3,11,15
oper_hst_escrever_diario_20260315,2026-03-15,oper,oper_hab_escrever_diario,True,68,3,15
oper_hst_planejar_dia_20260315,2026-03-15,oper,oper_hab_planejar_dia,True,77,0,10
oper_hst_beber_2l_de_agua_20260316,2026-03-16,oper,oper_hab_beber_2l_de_agua,False,78,0,0
oper_hst_meditar_10min_20260316,2026-03-16,oper,oper_hab_meditar_10min,True,35,3,10
oper_hst_alongamento_20260316,2026-03-16,oper,oper_hab_alongamento,True,53,3,10
oper_hst_ler_30min_20260316,2026-03-16,oper,oper_hab_ler_30min,True,31,8,30
oper_hst_caminhada_20min_20260316,2026-03-16,oper,oper_hab_caminhada_20min,True,19,6,20
oper_hst_ligar_familia_20260316,2026-03-16,oper,oper_hab_ligar_familia,True,4,11,15
oper_hst_escrever_diario_20260316,2026-03-16,oper,oper_hab_escrever_diario,True,69,3,15
oper_hst_planejar_dia_20260316,2026-03-16,oper,oper_hab_planejar_dia,True,78,0,10
oper_hst_beber_2l_de_agua_20260317,2026-03-17,oper,oper_hab_beber_2l_de_agua,True,79,0,2
oper_hst_meditar_10min_20260317,2026-03-17,oper,oper_hab_meditar_10min,True,36,3,10
oper_hst_alongamento_20260317,2026-03-17,oper,oper_hab_alongamento,True,54,3,10
oper_hst_ler_30min_20260317,2026-03-17,oper,oper_hab_ler_30min,True,32,8,30
oper_hst_caminhada_20min_20260317,2026-03-17,oper,oper_hab_caminhada_20min,True,20,6,20
oper_hst_ligar_familia_20260317,2026-03-17,oper,oper_hab_ligar_familia,True,5,11,15
oper_hst_escrever_diario_20260317,2026-03-17,oper,oper_hab_escrever_diario,True,70,3,15
oper_hst_planejar_dia_20260317,2026-03-17,oper,oper_hab_planejar_dia,True,79,0,10
oper_hst_beber_2l_de_agua_20260318,2026-03-18,oper,oper_hab_beber_2l_de_agua,True,80,0,2
oper_hst_meditar_10min_20260318,2026-03-18,oper,oper_hab_meditar_10min,True,37,3,10
oper_hst_alongamento_20260318,2026-03-18,oper,oper_hab_alongamento,True,55,3,10
oper_hst_ler_30min_20260318,2026-03-18,oper,oper_hab_ler_30min,True,33,8,30
oper_hst_caminhada_20min_20260318,2026-03-18,oper,oper_hab_caminhada_20min,True,21,6,20
oper_hst_ligar_familia_20260318,2026-03-18,oper,oper_hab_ligar_familia,True,6,11,15
oper_hst_escrever_diario_20260318,2026-03-18,oper,oper_hab_escrever_diario,True,71,3,15
oper_hst_planejar_dia_20260318,2026-03-18,oper,oper_hab_planejar_dia,True,80,0,10
oper_hst_beber_2l_de_agua_20260319,2026-03-19,oper,oper_hab_beber_2l_de_agua,True,81,0,2
oper_hst_meditar_10min_20260319,2026-03-19,oper,oper_hab_meditar_10min,True,38,3,10
oper_hst_alongamento_20260319,2026-03-19,oper,oper_hab_alongamento,True,56,3,10
oper_hst_ler_30min_20260319,2026-03-19,oper,oper_hab_ler_30min,True,34,8,30
oper_hst_caminhada_20min_20260319,2026-03-19,oper,oper_hab_caminhada_20min,True,22,6,20
oper_hst_ligar_familia_20260319,2026-03-19,oper,oper_hab_ligar_familia,True,7,11,15
oper_hst_escrever_diario_20260319,2026-03-19,oper,oper_hab_escrever_diario,True,72,3,15
oper_hst_planejar_dia_20260319,2026-03-19,oper,oper_hab_planejar_dia,True,81,0,10
oper_hst_beber_2l_de_agua_20260320,2026-03-20,oper,oper_hab_beber_2l_de_agua,True,82,0,2
oper_hst_meditar_10min_20260320,2026-03-20,oper,oper_hab_meditar_10min,True,39,3,10
oper_hst_alongamento_20260320,2026-03-20,oper,oper_hab_alongamento,True,57,3,10
oper_hst_ler_30min_20260320,2026-03-20,oper,oper_hab_ler_30min,True,35,8,30
oper_hst_caminhada_20min_20260320,2026-03-20,oper,oper_hab_caminhada_20min,True,23,6,20
oper_hst_ligar_familia_20260320,2026-03-20,oper,oper_hab_ligar_familia,True,8,11,15
oper_hst_escrever_diario_20260320,2026-03-20,oper,oper_hab_escrever_diario,False,72,3,0
oper_hst_planejar_dia_20260320,2026-03-20,oper,oper_hab_planejar_dia,False,81,0,0
oper_hst_beber_2l_de_agua_20260321,2026-03-21,oper,oper_hab_beber_2l_de_agua,True,83,0,2
oper_hst_meditar_10min_20260321,2026-03-21,oper,oper_hab_meditar_10min,True,40,3,10
oper_hst_alongamento_20260321,2026-03-21,oper,oper_hab_alongamento,True,1,4,10
oper_hst_ler_30min_20260321,2026-03-21,oper,oper_hab_ler_30min,True,36,8,30
oper_hst_caminhada_20min_20260321,2026-03-21,oper,oper_hab_caminhada_20min,True,24,6,20
oper_hst_ligar_familia_20260321,2026-03-21,oper,oper_hab_ligar_familia,True,9,11,15
oper_hst_escrever_diario_20260321,2026-03-21,oper,oper_hab_escrever_diario,True,73,3,15
oper_hst_planejar_dia_20260321,2026-03-21,oper,oper_hab_planejar_dia,True,82,0,10
oper_hst_beber_2l_de_agua_20260322,2026-03-22,oper,oper_hab_beber_2l_de_agua,True,84,0,2
oper_hst_meditar_10min_20260322,2026-03-22,oper,oper_hab_meditar_10min,True,41,3,10
oper_hst_alongamento_20260322,2026-03-22,oper,oper_hab_alongamento,True,1,5,10
oper_hst_ler_30min_20260322,2026-03-22,oper,oper_hab_ler_30min,True,37,8,30
oper_hst_caminhada_20min_20260322,2026-03-22,oper,oper_hab_caminhada_20min,True,25,6,20
oper_hst_ligar_familia_20260322,2026-03-22,oper,oper_hab_ligar_familia,True,10,11,15
oper_hst_escrever_diario_20260322,2026-03-22,oper,oper_hab_escrever_diario,True,74,3,15
oper_hst_planejar_dia_20260322,2026-03-22,oper,oper_hab_planejar_dia,True,83,0,10
oper_hst_beber_2l_de_agua_20260323,2026-03-23,oper,oper_hab_beber_2l_de_agua,True,85,0,2
oper_hst_meditar_10min_20260323,2026-03-23,oper,oper_hab_meditar_10min,True,42,3,10
oper_hst_alongamento_20260323,2026-03-23,oper,oper_hab_alongamento,True,1,6,10
oper_hst_ler_30min_20260323,2026-03-23,oper,oper_hab_ler_30min,True,38,8,30
oper_hst_caminhada_20min_20260323,2026-03-23,oper,oper_hab_caminhada_20min,True,26,6,20
oper_hst_ligar_familia_20260323,2026-03-23,oper,oper_hab_ligar_familia,True,11,11,15
oper_hst_escrever_diario_20260323,2026-03-23,oper,oper_hab_escrever_diario,True,75,3,15
oper_hst_planejar_dia_20260323,2026-03-23,oper,oper_hab_planejar_dia,True,84,0,10
oper_hst_beber_2l_de_agua_20260324,2026-03-24,oper,oper_hab_beber_2l_de_agua,True,86,0,2
oper_hst_meditar_10min_20260324,2026-03-24,oper,oper_hab_meditar_10min,True,43,3,10
oper_hst_alongamento_20260324,2026-03-24,oper,oper_hab_alongamento,True,2,6,10
oper_hst_ler_30min_20260324,2026-03-24,oper,oper_hab_ler_30min,True,39,8,30
oper_hst_caminhada_20min_20260324,2026-03-24,oper,oper_hab_caminhada_20min,True,27,6,20
oper_hst_ligar_familia_20260324,2026-03-24,oper,oper_hab_ligar_familia,True,12,11,15
oper_hst_escrever_diario_20260324,2026-03-24,oper,oper_hab_escrever_diario,True,76,3,15
oper_hst_planejar_dia_20260324,2026-03-24,oper,oper_hab_planejar_dia,True,85,0,10
oper_hst_beber_2l_de_agua_20260325,2026-03-25,oper,oper_hab_beber_2l_de_agua,True,87,0,2
oper_hst_meditar_10min_20260325,2026-03-25,oper,oper_hab_meditar_10min,True,44,3,10
oper_hst_alongamento_20260325,2026-03-25,oper,oper_hab_alongamento,True,3,6,10
oper_hst_ler_30min_20260325,2026-03-25,oper,oper_hab_ler_30min,False,39,8,0
oper_hst_caminhada_20min_20260325,2026-03-25,oper,oper_hab_caminhada_20min,True,28,6,20
oper_hst_ligar_familia_20260325,2026-03-25,oper,oper_hab_ligar_familia,True,13,11,15
oper_hst_escrever_diario_20260325,2026-03-25,oper,oper_hab_escrever_diario,True,77,3,15
oper_hst_planejar_dia_20260325,2026-03-25,oper,oper_hab_planejar_dia,True,86,0,10
oper_hst_beber_2l_de_agua_20260326,2026-03-26,oper,oper_hab_beber_2l_de_agua,True,88,0,2
oper_hst_meditar_10min_20260326,2026-03-26,oper,oper_hab_meditar_10min,True,45,3,10
oper_hst_alongamento_20260326,2026-03-26,oper,oper_hab_alongamento,True,4,6,10
oper_hst_ler_30min_20260326,2026-03-26,oper,oper_hab_ler_30min,True,40,8,30
oper_hst_caminhada_20min_20260326,2026-03-26,oper,oper_hab_caminhada_20min,True,29,6,20
oper_hst_ligar_familia_20260326,2026-03-26,oper,oper_hab_ligar_familia,True,14,11,15
oper_hst_escrever_diario_20260326,2026-03-26,oper,oper_hab_escrever_diario,True,78,3,15
oper_hst_planejar_dia_20260326,2026-03-26,oper,oper_hab_planejar_dia,True,87,0,10
oper_hst_beber_2l_de_agua_20260327,2026-03-27,oper,oper_hab_beber_2l_de_agua,True,89,0,2
oper_hst_meditar_10min_20260327,2026-03-27,oper,oper_hab_meditar_10min,True,46,3,10
oper_hst_alongamento_20260327,2026-03-27,oper,oper_hab_alongamento,True,5,6,10
oper_hst_ler_30min_20260327,2026-03-27,oper,oper_hab_ler_30min,True,41,8,30
oper_hst_caminhada_20min_20260327,2026-03-27,oper,oper_hab_caminhada_20min,True,30,6,20
oper_hst_ligar_familia_20260327,2026-03-27,oper,oper_hab_ligar_familia,True,15,11,15
oper_hst_escrever_diario_20260327,2026-03-27,oper,oper_hab_escrever_diario,True,79,3,15
oper_hst_planejar_dia_20260327,2026-03-27,oper,oper_hab_planejar_dia,True,88,0,10
oper_hst_beber_2l_de_agua_20260328,2026-03-28,oper,oper_hab_beber_2l_de_agua,True,90,0,2
oper_hst_meditar_10min_20260328,2026-03-28,oper,oper_hab_meditar_10min,True,47,3,10
oper_hst_alongamento_20260328,2026-03-28,oper,oper_hab_alongamento,True,6,6,10
oper_hst_ler_30min_20260328,2026-03-28,oper,oper_hab_ler_30min,True,42,8,30
oper_hst_caminhada_20min_20260328,2026-03-28,oper,oper_hab_caminhada_20min,True,31,6,20
oper_hst_ligar_familia_20260328,2026-03-28,oper,oper_hab_ligar_familia,True,16,11,15
oper_hst_escrever_diario_20260328,2026-03-28,oper,oper_hab_escrever_diario,True,1,4,15
oper_hst_planejar_dia_20260328,2026-03-28,oper,oper_hab_planejar_dia,True,89,0,10
oper_hst_beber_2l_de_agua_20260329,2026-03-29,oper,oper_hab_beber_2l_de_agua,True,91,0,2
oper_hst_meditar_10min_20260329,2026-03-29,oper,oper_hab_meditar_10min,True,48,3,10
oper_hst_alongamento_20260329,2026-03-29,oper,oper_hab_alongamento,True,7,6,10
oper_hst_ler_30min_20260329,2026-03-29,oper,oper_hab_ler_30min,True,43,8,30
oper_hst_caminhada_20min_20260329,2026-03-29,oper,oper_hab_caminhada_20min,True,32,6,20
oper_hst_ligar_familia_20260329,2026-03-29,oper,oper_hab_ligar_familia,True,17,11,15
oper_hst_escrever_diario_20260329,2026-03-29,oper,oper_hab_escrever_diario,True,1,5,15
oper_hst_planejar_dia_20260329,2026-03-29,oper,oper_hab_planejar_dia,True,90,0,10
oper_hst_beber_2l_de_agua_20260330,2026-03-30,oper,oper_hab_beber_2l_de_agua,True,92,0,2
oper_hst_meditar_10min_20260330,2026-03-30,oper,oper_hab_meditar_10min,True,49,3,10
oper_hst_alongamento_20260330,2026-03-30,oper,oper_hab_alongamento,True,8,6,10
oper_hst_ler_30min_20260330,2026-03-30,oper,oper_hab_ler_30min,True,44,8,30
oper_hst_caminhada_20min_20260330,2026-03-30,oper,oper_hab_caminhada_20min,True,33,6,20
oper_hst_ligar_familia_20260330,2026-03-30,oper,oper_hab_ligar_familia,True,18,11,15
oper_hst_escrever_diario_20260330,2026-03-30,oper,oper_hab_escrever_diario,True,1,6,15
oper_hst_planejar_dia_20260330,2026-03-30,oper,oper_hab_planejar_dia,True,91,0,10
oper_hst_beber_2l_de_agua_20260331,2026-03-31,oper,oper_hab_beber_2l_de_agua,True,93,0,2
oper_hst_meditar_10min_20260331,2026-03-31,oper,oper_hab_meditar_10min,True,50,3,10
oper_hst_alongamento_20260331,2026-03-31,oper,oper_hab_alongamento,True,9,6,10
oper_hst_ler_30min_20260331,2026-03-31,oper,oper_hab_ler_30min,True,45,8,30
oper_hst_caminhada_20min_20260331,2026-03-31,oper,oper_hab_caminhada_20min,True,34,6,20
oper_hst_ligar_familia_20260331,2026-03-31,oper,oper_hab_ligar_familia,True,19,11,15
oper_hst_escrever_diario_20260331,2026-03-31,oper,oper_hab_escrever_diario,False,1,6,0
oper_hst_planejar_dia_20260331,2026-03-31,oper,oper_hab_planejar_dia,True,92,0,10
oper_hst_beber_2l_de_agua_20260401,2026-04-01,oper,oper_hab_beber_2l_de_agua,True,94,0,2
oper_hst_meditar_10min_20260401,2026-04-01,oper,oper_hab_meditar_10min,True,51,3,10
oper_hst_alongamento_20260401,2026-04-01,oper,oper_hab_alongamento,True,10,6,10
oper_hst_ler_30min_20260401,2026-04-01,oper,oper_hab_ler_30min,True,46,8,30
oper_hst_caminhada_20min_20260401,2026-04-01,oper,oper_hab_caminhada_20min,True,35,6,20
oper_hst_ligar_familia_20260401,2026-04-01,oper,oper_hab_ligar_familia,True,20,11,15
oper_hst_escrever_diario_20260401,2026-04-01,oper,oper_hab_escrever_diario,True,2,6,15
oper_hst_planejar_dia_20260401,2026-04-01,oper,oper_hab_planejar_dia,True,93,0,10
oper_hst_beber_2l_de_agua_20260402,2026-04-02,oper,oper_hab_beber_2l_de_agua,True,95,0,2
oper_hst_meditar_10min_20260402,2026-04-02,oper,oper_hab_meditar_10min,False,51,3,0
oper_hst_alongamento_20260402,2026-04-02,oper,oper_hab_alongamento,True,11,6,10
oper_hst_ler_30min_20260402,2026-04-02,oper,oper_hab_ler_30min,False,46,8,0
oper_hst_caminhada_20min_20260402,2026-04-02,oper,oper_hab_caminhada_20min,True,36,6,20
oper_hst_ligar_familia_20260402,2026-04-02,oper,oper_hab_ligar_familia,True,21,11,15
oper_hst_escrever_diario_20260402,2026-04-02,oper,oper_hab_escrever_diario,True,3,6,15
oper_hst_planejar_dia_20260402,2026-04-02,oper,oper_hab_planejar_dia,True,94,0,10
oper_hst_beber_2l_de_agua_20260403,2026-04-03,oper,oper_hab_beber_2l_de_agua,True,96,0,2
oper_hst_meditar_10min_20260403,2026-04-03,oper,oper_hab_meditar_10min,True,52,3,10
oper_hst_alongamento_20260403,2026-04-03,oper,oper_hab_alongamento,False,11,6,0
oper_hst_ler_30min_20260403,2026-04-03,oper,oper_hab_ler_30min,True,47,8,30
oper_hst_caminhada_20min_20260403,2026-04-03,oper,oper_hab_caminhada_20min,True,37,6,20
oper_hst_ligar_familia_20260403,2026-04-03,oper,oper_hab_ligar_familia,False,21,11,0
oper_hst_escrever_diario_20260403,2026-04-03,oper,oper_hab_escrever_diario,True,4,6,15
oper_hst_planejar_dia_20260403,2026-04-03,oper,oper_hab_planejar_dia,True,95,0,10
oper_hst_beber_2l_de_agua_20260404,2026-04-04,oper,oper_hab_beber_2l_de_agua,True,97,0,2
oper_hst_meditar_10min_20260404,2026-04-04,oper,oper_hab_meditar_10min,True,1,4,10
oper_hst_alongamento_20260404,2026-04-04,oper,oper_hab_alongamento,True,12,6,10
oper_hst_ler_30min_20260404,2026-04-04,oper,oper_hab_ler_30min,True,48,8,30
oper_hst_caminhada_20min_20260404,2026-04-04,oper,oper_hab_caminhada_20min,True,38,6,20
oper_hst_ligar_familia_20260404,2026-04-04,oper,oper_hab_ligar_familia,True,22,11,15
oper_hst_escrever_diario_20260404,2026-04-04,oper,oper_hab_escrever_diario,True,5,6,15
oper_hst_planejar_dia_20260404,2026-04-04,oper,oper_hab_planejar_dia,True,96,0,10
oper_hst_beber_2l_de_agua_20260405,2026-04-05,oper,oper_hab_beber_2l_de_agua,True,98,0,2
oper_hst_meditar_10min_20260405,2026-04-05,oper,oper_hab_meditar_10min,True,1,5,10
oper_hst_alongamento_20260405,2026-04-05,oper,oper_hab_alongamento,True,13,6,10
oper_hst_ler_30min_20260405,2026-04-05,oper,oper_hab_ler_30min,True,49,8,30
oper_hst_caminhada_20min_20260405,2026-04-05,oper,oper_hab_caminhada_20min,True,39,6,20
oper_hst_ligar_familia_20260405,2026-04-05,oper,oper_hab_ligar_familia,True,23,11,15
oper_hst_escrever_diario_20260405,2026-04-05,oper,oper_hab_escrever_diario,True,6,6,15
oper_hst_planejar_dia_20260405,2026-04-05,oper,oper_hab_planejar_dia,True,97,0,10
oper_hst_beber_2l_de_agua_20260406,2026-04-06,oper,oper_hab_beber_2l_de_agua,True,99,0,2
oper_hst_meditar_10min_20260406,2026-04-06,oper,oper_hab_meditar_10min,True,2,5,10
oper_hst_alongamento_20260406,2026-04-06,oper,oper_hab_alongamento,True,14,6,10
oper_hst_ler_30min_20260406,2026-04-06,oper,oper_hab_ler_30min,True,50,8,30
oper_hst_caminhada_20min_20260406,2026-04-06,oper,oper_hab_caminhada_20min,True,40,6,20
oper_hst_ligar_familia_20260406,2026-04-06,oper,oper_hab_ligar_familia,True,24,11,15
oper_hst_escrever_diario_20260406,2026-04-06,oper,oper_hab_escrever_diario,True,7,6,15
oper_hst_planejar_dia_20260406,2026-04-06,oper,oper_hab_planejar_dia,True,98,0,10
oper_hst_beber_2l_de_agua_20260407,2026-04-07,oper,oper_hab_beber_2l_de_agua,True,100,0,2
oper_hst_meditar_10min_20260407,2026-04-07,oper,oper_hab_meditar_10min,True,3,5,10
oper_hst_alongamento_20260407,2026-04-07,oper,oper_hab_alongamento,True,15,6,10
oper_hst_ler_30min_20260407,2026-04-07,oper,oper_hab_ler_30min,True,51,8,30
oper_hst_caminhada_20min_20260407,2026-04-07,oper,oper_hab_caminhada_20min,True,41,6,20
oper_hst_ligar_familia_20260407,2026-04-07,oper,oper_hab_ligar_familia,True,25,11,15
oper_hst_escrever_diario_20260407,2026-04-07,oper,oper_hab_escrever_diario,True,8,6,15
oper_hst_planejar_dia_20260407,2026-04-07,oper,oper_hab_planejar_dia,True,99,0,10
oper_hst_beber_2l_de_agua_20260408,2026-04-08,oper,oper_hab_beber_2l_de_agua,True,101,0,2
oper_hst_meditar_10min_20260408,2026-04-08,oper,oper_hab_meditar_10min,True,4,5,10
oper_hst_alongamento_20260408,2026-04-08,oper,oper_hab_alongamento,True,16,6,10
oper_hst_ler_30min_20260408,2026-04-08,oper,oper_hab_ler_30min,True,52,8,30
oper_hst_caminhada_20min_20260408,2026-04-08,oper,oper_hab_caminhada_20min,True,42,6,20
oper_hst_ligar_familia_20260408,2026-04-08,oper,oper_hab_ligar_familia,True,26,11,15
oper_hst_escrever_diario_20260408,2026-04-08,oper,oper_hab_escrever_diario,True,9,6,15
oper_hst_planejar_dia_20260408,2026-04-08,oper,oper_hab_planejar_dia,True,100,0,10
oper_hst_beber_2l_de_agua_20260409,2026-04-09,oper,oper_hab_beber_2l_de_agua,True,102,0,2
oper_hst_meditar_10min_20260409,2026-04-09,oper,oper_hab_meditar_10min,False,4,5,0
oper_hst_alongamento_20260409,2026-04-09,oper,oper_hab_alongamento,True,17,6,10
oper_hst_ler_30min_20260409,2026-04-09,oper,oper_hab_ler_30min,True,53,8,30
oper_hst_caminhada_20min_20260409,2026-04-09,oper,oper_hab_caminhada_20min,True,43,6,20
oper_hst_ligar_familia_20260409,2026-04-09,oper,oper_hab_ligar_familia,True,27,11,15
oper_hst_escrever_diario_20260409,2026-04-09,oper,oper_hab_escrever_diario,True,10,6,15
oper_hst_planejar_dia_20260409,2026-04-09,oper,oper_hab_planejar_dia,True,101,0,10
oper_hst_beber_2l_de_agua_20260410,2026-04-10,oper,oper_hab_beber_2l_de_agua,True,103,0,2
oper_hst_meditar_10min_20260410,2026-04-10,oper,oper_hab_meditar_10min,False,4,5,0
oper_hst_alongamento_20260410,2026-04-10,oper,oper_hab_alongamento,False,17,6,0
oper_hst_ler_30min_20260410,2026-04-10,oper,oper_hab_ler_30min,True,54,8,30
oper_hst_caminhada_20min_20260410,2026-04-10,oper,oper_hab_caminhada_20min,True,44,6,20
oper_hst_ligar_familia_20260410,2026-04-10,oper,oper_hab_ligar_familia,True,28,11,15
oper_hst_escrever_diario_20260410,2026-04-10,oper,oper_hab_escrever_diario,True,11,6,15
oper_hst_planejar_dia_20260410,2026-04-10,oper,oper_hab_planejar_dia,True,102,0,10
oper_hst_beber_2l_de_agua_20260411,2026-04-11,oper,oper_hab_beber_2l_de_agua,True,104,0,2
oper_hst_meditar_10min_20260411,2026-04-11,oper,oper_hab_meditar_10min,True,5,5,10
oper_hst_alongamento_20260411,2026-04-11,oper,oper_hab_alongamento,True,18,6,10
oper_hst_ler_30min_20260411,2026-04-11,oper,oper_hab_ler_30min,True,55,8,30
oper_hst_caminhada_20min_20260411,2026-04-11,oper,oper_hab_caminhada_20min,True,45,6,20
oper_hst_ligar_familia_20260411,2026-04-11,oper,oper_hab_ligar_familia,True,29,11,15
oper_hst_escrever_diario_20260411,2026-04-11,oper,oper_hab_escrever_diario,True,12,6,15
oper_hst_planejar_dia_20260411,2026-04-11,oper,oper_hab_planejar_dia,True,103,0,10
oper_hst_beber_2l_de_agua_20260412,2026-04-12,oper,oper_hab_beber_2l_de_agua,True,105,0,2
oper_hst_meditar_10min_20260412,2026-04-12,oper,oper_hab_meditar_10min,True,6,5,10
oper_hst_alongamento_20260412,2026-04-12,oper,oper_hab_alongamento,True,19,6,10
oper_hst_ler_30min_20260412,2026-04-12,oper,oper_hab_ler_30min,True,56,8,30
oper_hst_caminhada_20min_20260412,2026-04-12,oper,oper_hab_caminhada_20min,True,46,6,20
oper_hst_ligar_familia_20260412,2026-04-12,oper,oper_hab_ligar_familia,True,30,11,15
oper_hst_escrever_diario_20260412,2026-04-12,oper,oper_hab_escrever_diario,True,13,6,15
oper_hst_planejar_dia_20260412,2026-04-12,oper,oper_hab_planejar_dia,True,104,0,10
oper_hst_beber_2l_de_agua_20260413,2026-04-13,oper,oper_hab_beber_2l_de_agua,True,106,0,2
oper_hst_meditar_10min_20260413,2026-04-13,oper,oper_hab_meditar_10min,True,7,5,10
oper_hst_alongamento_20260413,2026-04-13,oper,oper_hab_alongamento,True,20,6,10
oper_hst_ler_30min_20260413,2026-04-13,oper,oper_hab_ler_30min,True,57,8,30
oper_hst_caminhada_20min_20260413,2026-04-13,oper,oper_hab_caminhada_20min,True,47,6,20
oper_hst_ligar_familia_20260413,2026-04-13,oper,oper_hab_ligar_familia,True,31,11,15
oper_hst_escrever_diario_20260413,2026-04-13,oper,oper_hab_escrever_diario,True,14,6,15
oper_hst_planejar_dia_20260413,2026-04-13,oper,oper_hab_planejar_dia,True,105,0,10
oper_hst_beber_2l_de_agua_20260414,2026-04-14,oper,oper_hab_beber_2l_de_agua,True,107,0,2
oper_hst_meditar_10min_20260414,2026-04-14,oper,oper_hab_meditar_10min,True,8,5,10
oper_hst_alongamento_20260414,2026-04-14,oper,oper_hab_alongamento,True,21,6,10
oper_hst_ler_30min_20260414,2026-04-14,oper,oper_hab_ler_30min,True,58,8,30
oper_hst_caminhada_20min_20260414,2026-04-14,oper,oper_hab_caminhada_20min,True,48,6,20
oper_hst_ligar_familia_20260414,2026-04-14,oper,oper_hab_ligar_familia,True,32,11,15
