entity_type,id,date,cluster
pomodoro_round,oper_pom_20260331_0002,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0003,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0004,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0005,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0006,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0007,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0008,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0009,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0010,2026-03-31,oper
pomodoro_round,oper_pom_20260331_0011,2026-03-31,oper
daily_reflection,oper_ref_20260331,2026-03-31,oper
lunch_record,oper_lun_20260331,2026-03-31,oper
transicao,oper_trn_T1_20260331,2026-03-31,oper
transicao,oper_trn_T2_20260331,2026-03-31,oper
transicao,oper_trn_T3_20260331,2026-03-31,oper
transicao,oper_trn_T4_20260331,2026-03-31,oper
transicao,oper_trn_T5_20260331,2026-03-31,oper
transicao,oper_trn_T6_20260331,2026-03-31,oper
transicao,oper_trn_T7_20260331,2026-03-31,oper
transicao,oper_trn_T8_20260331,2026-03-31,oper
transicao,oper_trn_T9_20260331,2026-03-31,oper
time_block,oper_blk_001_20260331,2026-03-31,oper
time_block,oper_blk_002_20260331,2026-03-31,oper
time_block,oper_blk_003_20260331,2026-03-31,oper
routine_log,oper_rlg_001_20260331,2026-03-31,oper
routine_log,oper_rlg_002_20260331,2026-03-31,oper
routine_log,oper_rlg_003_20260331,2026-03-31,oper
routine_log,oper_rlg_004_20260331,2026-03-31,oper
routine_log,oper_rlg_005_20260331,2026-03-31,oper
routine_log,oper_rlg_006_20260331,2026-03-31,oper
habit_state,oper_hst_beber_2l_de_agua_20260401,2026-04-01,oper
habit_state,oper_hst_meditar_10min_20260401,2026-04-01,oper
habit_state,oper_hst_alongamento_20260401,2026-04-01,oper
habit_state,oper_hst_ler_30min_20260401,2026-04-01,oper
habit_state,oper_hst_caminhada_20min_20260401,2026-04-01,oper
habit_state,oper_hst_ligar_familia_20260401,2026-04-01,oper
habit_state,oper_hst_escrever_diario_20260401,2026-04-01,oper
habit_state,oper_hst_planejar_dia_20260401,2026-04-01,oper
sleep_record,oper_sle_20260401,2026-04-01,oper
qhe_metrics,oper_qhe_20260401,2026-04-01,oper
policy_decision,oper_pol_20260401,2026-04-01,oper
day_context,oper_ctx_20260401,2026-04-01,oper
journal_entry,oper_jrn_20260401_AM,2026-04-01,oper
journal_entry,oper_jrn_20260401_PM,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0001,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0002,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0003,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0004,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0005,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0006,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0007,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0008,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0009,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0010,2026-04-01,oper
pomodoro_round,oper_pom_20260401_0011,2026-04-01,oper
daily_reflection,oper_ref_20260401,2026-04-01,oper
lunch_record,oper_lun_20260401,2026-04-01,oper
transicao,oper_trn_T1_20260401,2026-04-01,oper
transicao,oper_trn_T2_20260401,2026-04-01,oper
transicao,oper_trn_T3_20260401,2026-04-01,oper
transicao,oper_trn_T4_20260401,2026-04-01,oper
transicao,oper_trn_T5_20260401,2026-04-01,oper
transicao,oper_trn_T6_20260401,2026-04-01,oper
transicao,oper_trn_T7_20260401,2026-04-01,oper
transicao,oper_trn_T8_20260401,2026-04-01,oper
transicao,oper_trn_T9_20260401,2026-04-01,oper
time_block,oper_blk_001_20260401,2026-04-01,oper
time_block,oper_blk_002_20260401,2026-04-01,oper
time_block,oper_blk_003_20260401,2026-04-01,oper
routine_log,oper_rlg_001_20260401,2026-04-01,oper
routine_log,oper_rlg_002_20260401,2026-04-01,oper
routine_log,oper_rlg_003_20260401,2026-04-01,oper
routine_log,oper_rlg_004_20260401,2026-04-01,oper
routine_log,oper_rlg_005_20260401,2026-04-01,oper
routine_log,oper_rlg_006_20260401,2026-04-01,oper
habit_state,oper_hst_beber_2l_de_agua_20260402,2026-04-02,oper
habit_state,oper_hst_meditar_10min_20260402,2026-04-02,oper
habit_state,oper_hst_alongamento_20260402,2026-04-02,oper
habit_state,oper_hst_ler_30min_20260402,2026-04-02,oper
habit_state,oper_hst_caminhada_20min_20260402,2026-04-02,oper
habit_state,oper_hst_ligar_familia_20260402,2026-04-02,oper
habit_state,oper_hst_escrever_diario_20260402,2026-04-02,oper
habit_state,oper_hst_planejar_dia_20260402,2026-04-02,oper
sleep_record,oper_sle_20260402,2026-04-02,oper
qhe_metrics,oper_qhe_20260402,2026-04-02,oper
policy_decision,oper_pol_20260402,2026-04-02,oper
day_context,oper_ctx_20260402,2026-04-02,oper
journal_entry,oper_jrn_20260402_AM,2026-04-02,oper
journal_entry,oper_jrn_20260402_PM,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0001,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0002,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0003,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0004,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0005,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0006,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0007,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0008,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0009,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0010,2026-04-02,oper
pomodoro_round,oper_pom_20260402_0011,2026-04-02,oper
daily_reflection,oper_ref_20260402,2026-04-02,oper
lunch_record,oper_lun_20260402,2026-04-02,oper
transicao,oper_trn_T1_20260402,2026-04-02,oper
transicao,oper_trn_T2_20260402,2026-04-02,oper
transicao,oper_trn_T3_20260402,2026-04-02,oper
transicao,oper_trn_T4_20260402,2026-04-02,oper
transicao,oper_trn_T5_20260402,2026-04-02,oper
transicao,oper_trn_T6_20260402,2026-04-02,oper
transicao,oper_trn_T7_20260402,2026-04-02,oper
transicao,oper_trn_T8_20260402,2026-04-02,oper
transicao,oper_trn_T9_20260402,2026-04-02,oper
time_block,oper_blk_001_20260402,2026-04-02,oper
time_block,oper_blk_002_20260402,2026-04-02,oper
time_block,oper_blk_003_20260402,2026-04-02,oper
routine_log,oper_rlg_001_20260402,2026-04-02,oper
routine_log,oper_rlg_002_20260402,2026-04-02,oper
routine_log,oper_rlg_003_20260402,2026-04-02,oper
routine_log,oper_rlg_004_20260402,2026-04-02,oper
routine_log,oper_rlg_005_20260402,2026-04-02,oper
routine_log,oper_rlg_006_20260402,2026-04-02,oper
habit_state,oper_hst_beber_2l_de_agua_20260403,2026-04-03,oper
habit_state,oper_hst_meditar_10min_20260403,2026-04-03,oper
habit_state,oper_hst_alongamento_20260403,2026-04-03,oper
habit_state,oper_hst_ler_30min_20260403,2026-04-03,oper
habit_state,oper_hst_caminhada_20min_20260403,2026-04-03,oper
habit_state,oper_hst_ligar_familia_20260403,2026-04-03,oper
habit_state,oper_hst_escrever_diario_20260403,2026-04-03,oper
habit_state,oper_hst_planejar_dia_20260403,2026-04-03,oper
sleep_record,oper_sle_20260403,2026-04-03,oper
qhe_metrics,oper_qhe_20260403,2026-04-03,oper
policy_decision,oper_pol_20260403,2026-04-03,oper
day_context,oper_ctx_20260403,2026-04-03,oper
journal_entry,oper_jrn_20260403_AM,2026-04-03,oper
journal_entry,oper_jrn_20260403_PM,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0001,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0002,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0003,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0004,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0005,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0006,2026-04-03,oper
pomodoro_round,oper_pom_20260403_0007,2026-04-03,oper
daily_reflection,oper_ref_20260403,2026-04-03,oper
lunch_record,oper_lun_20260403,2026-04-03,oper
transicao,oper_trn_T1_20260403,2026-04-03,oper
transicao,oper_trn_T2_20260403,2026-04-03,oper
transicao,oper_trn_T3_20260403,2026-04-03,oper
transicao,oper_trn_T4_20260403,2026-04-03,oper
transicao,oper_trn_T5_20260403,2026-04-03,oper
transicao,oper_trn_T6_20260403,2026-04-03,oper
transicao,oper_trn_T7_20260403,2026-04-03,oper
transicao,oper_trn_T8_20260403,2026-04-03,oper
transicao,oper_trn_T9_20260403,2026-04-03,oper
ajuste_fino,oper_adj_20260403_01,2026-04-03,oper
time_block,oper_blk_001_20260403,2026-04-03,oper
time_block,oper_blk_002_20260403,2026-04-03,oper
time_block,oper_blk_003_20260403,2026-04-03,oper
routine_log,oper_rlg_001_20260403,2026-04-03,oper
routine_log,oper_rlg_002_20260403,2026-04-03,oper
routine_log,oper_rlg_003_20260403,2026-04-03,oper
routine_log,oper_rlg_004_20260403,2026-04-03,oper
routine_log,oper_rlg_005_20260403,2026-04-03,oper
routine_log,oper_rlg_006_20260403,2026-04-03,oper
habit_state,oper_hst_beber_2l_de_agua_20260404,2026-04-04,oper
habit_state,oper_hst_meditar_10min_20260404,2026-04-04,oper
habit_state,oper_hst_alongamento_20260404,2026-04-04,oper
habit_state,oper_hst_ler_30min_20260404,2026-04-04,oper
habit_state,oper_hst_caminhada_20min_20260404,2026-04-04,oper
habit_state,oper_hst_ligar_familia_20260404,2026-04-04,oper
habit_state,oper_hst_escrever_diario_20260404,2026-04-04,oper
habit_state,oper_hst_planejar_dia_20260404,2026-04-04,oper
sleep_record,oper_sle_20260404,2026-04-04,oper
qhe_metrics,oper_qhe_20260404,2026-04-04,oper
policy_decision,oper_pol_20260404,2026-04-04,oper
day_context,oper_ctx_20260404,2026-04-04,oper
journal_entry,oper_jrn_20260404_AM,2026-04-04,oper
journal_entry,oper_jrn_20260404_PM,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0001,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0002,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0003,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0004,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0005,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0006,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0007,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0008,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0009,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0010,2026-04-04,oper
pomodoro_round,oper_pom_20260404_0011,2026-04-04,oper
daily_reflection,oper_ref_20260404,2026-04-04,oper
lunch_record,oper_lun_20260404,2026-04-04,oper
transicao,oper_trn_T1_20260404,2026-04-04,oper
transicao,oper_trn_T2_20260404,2026-04-04,oper
transicao,oper_trn_T3_20260404,2026-04-04,oper
transicao,oper_trn_T4_20260404,2026-04-04,oper
transicao,oper_trn_T5_20260404,2026-04-04,oper
transicao,oper_trn_T6_20260404,2026-04-04,oper
transicao,oper_trn_T7_20260404,2026-04-04,oper
transicao,oper_trn_T8_20260404,2026-04-04,oper
transicao,oper_trn_T9_20260404,2026-04-04,oper
time_block,oper_blk_001_20260404,2026-04-04,oper
time_block,oper_blk_002_20260404,2026-04-04,oper
time_block,oper_blk_003_20260404,2026-04-04,oper
routine_log,oper_rlg_001_20260404,2026-04-04,oper
routine_log,oper_rlg_002_20260404,2026-04-04,oper
routine_log,oper_rlg_003_20260404,2026-04-04,oper
routine_log,oper_rlg_004_20260404,2026-04-04,oper
routine_log,oper_rlg_005_20260404,2026-04-04,oper
routine_log,oper_rlg_006_20260404,2026-04-04,oper
habit_state,oper_hst_beber_2l_de_agua_20260405,2026-04-05,oper
habit_state,oper_hst_meditar_10min_20260405,2026-04-05,oper
habit_state,oper_hst_alongamento_20260405,2026-04-05,oper
habit_state,oper_hst_ler_30min_20260405,2026-04-05,oper
habit_state,oper_hst_caminhada_20min_20260405,2026-04-05,oper
habit_state,oper_hst_ligar_familia_20260405,2026-04-05,oper
habit_state,oper_hst_escrever_diario_20260405,2026-04-05,oper
habit_state,oper_hst_planejar_dia_20260405,2026-04-05,oper
sleep_record,oper_sle_20260405,2026-04-05,oper
qhe_metrics,oper_qhe_20260405,2026-04-05,oper
policy_decision,oper_pol_20260405,2026-04-05,oper
day_context,oper_ctx_20260405,2026-04-05,oper
journal_entry,oper_jrn_20260405_AM,2026-04-05,oper
journal_entry,oper_jrn_20260405_PM,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0001,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0002,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0003,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0004,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0005,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0006,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0007,2026-04-05,oper
pomodoro_round,oper_pom_20260405_0008,2026-04-05,oper
daily_reflection,oper_ref_20260405,2026-04-05,oper
lunch_record,oper_lun_20260405,2026-04-05,oper
transicao,oper_trn_T1_20260405,2026-04-05,oper
transicao,oper_trn_T2_20260405,2026-04-05,oper
transicao,oper_trn_T3_20260405,2026-04-05,oper
transicao,oper_trn_T4_20260405,2026-04-05,oper
transicao,oper_trn_T5_20260405,2026-04-05,oper
transicao,oper_trn_T6_20260405,2026-04-05,oper
transicao,oper_trn_T7_20260405,2026-04-05,oper
transicao,oper_trn_T8_20260405,2026-04-05,oper
transicao,oper_trn_T9_20260405,2026-04-05,oper
time_block,oper_blk_001_20260405,2026-04-05,oper
time_block,oper_blk_002_20260405,2026-04-05,oper
time_block,oper_blk_003_20260405,2026-04-05,oper
routine_log,oper_rlg_001_20260405,2026-04-05,oper
routine_log,oper_rlg_002_20260405,2026-04-05,oper
routine_log,oper_rlg_003_20260405,2026-04-05,oper
routine_log,oper_rlg_004_20260405,2026-04-05,oper
routine_log,oper_rlg_005_20260405,2026-04-05,oper
routine_log,oper_rlg_006_20260405,2026-04-05,oper
habit_state,oper_hst_beber_2l_de_agua_20260406,2026-04-06,oper
habit_state,oper_hst_meditar_10min_20260406,2026-04-06,oper
habit_state,oper_hst_alongamento_20260406,2026-04-06,oper
habit_state,oper_hst_ler_30min_20260406,2026-04-06,oper
habit_state,oper_hst_caminhada_20min_20260406,2026-04-06,oper
habit_state,oper_hst_ligar_familia_20260406,2026-04-06,oper
habit_state,oper_hst_escrever_diario_20260406,2026-04-06,oper
habit_state,oper_hst_planejar_dia_20260406,2026-04-06,oper
sleep_record,oper_sle_20260406,2026-04-06,oper
qhe_metrics,oper_qhe_20260406,2026-04-06,oper
policy_decision,oper_pol_20260406,2026-04-06,oper
day_context,oper_ctx_20260406,2026-04-06,oper
journal_entry,oper_jrn_20260406_AM,2026-04-06,oper
journal_entry,oper_jrn_20260406_PM,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0001,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0002,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0003,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0004,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0005,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0006,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0007,2026-04-06,oper
pomodoro_round,oper_pom_20260406_0008,2026-04-06,oper
daily_reflection,oper_ref_20260406,2026-04-06,oper
lunch_record,oper_lun_20260406,2026-04-06,oper
transicao,oper_trn_T1_20260406,2026-04-06,oper
transicao,oper_trn_T2_20260406,2026-04-06,oper
transicao,oper_trn_T3_20260406,2026-04-06,oper
transicao,oper_trn_T4_20260406,2026-04-06,oper
transicao,oper_trn_T5_20260406,2026-04-06,oper
transicao,oper_trn_T6_20260406,2026-04-06,oper
transicao,oper_trn_T7_20260406,2026-04-06,oper
transicao,oper_trn_T8_20260406,2026-04-06,oper
transicao,oper_trn_T9_20260406,2026-04-06,oper
time_block,oper_blk_001_20260406,2026-04-06,oper
time_block,oper_blk_002_20260406,2026-04-06,oper
time_block,oper_blk_003_20260406,2026-04-06,oper
routine_log,oper_rlg_001_20260406,2026-04-06,oper
routine_log,oper_rlg_002_20260406,2026-04-06,oper
routine_log,oper_rlg_003_20260406,2026-04-06,oper
routine_log,oper_rlg_004_20260406,2026-04-06,oper
routine_log,oper_rlg_005_20260406,2026-04-06,oper
routine_log,oper_rlg_006_20260406,2026-04-06,oper
habit_state,oper_hst_beber_2l_de_agua_20260407,2026-04-07,oper
habit_state,oper_hst_meditar_10min_20260407,2026-04-07,oper
habit_state,oper_hst_alongamento_20260407,2026-04-07,oper
habit_state,oper_hst_ler_30min_20260407,2026-04-07,oper
habit_state,oper_hst_caminhada_20min_20260407,2026-04-07,oper
habit_state,oper_hst_ligar_familia_20260407,2026-04-07,oper
habit_state,oper_hst_escrever_diario_20260407,2026-04-07,oper
habit_state,oper_hst_planejar_dia_20260407,2026-04-07,oper
sleep_record,oper_sle_20260407,2026-04-07,oper
qhe_metrics,oper_qhe_20260407,2026-04-07,oper
policy_decision,oper_pol_20260407,2026-04-07,oper
day_context,oper_ctx_20260407,2026-04-07,oper
journal_entry,oper_jrn_20260407_AM,2026-04-07,oper
journal_entry,oper_jrn_20260407_PM,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0001,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0002,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0003,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0004,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0005,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0006,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0007,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0008,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0009,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0010,2026-04-07,oper
pomodoro_round,oper_pom_20260407_0011,2026-04-07,oper
daily_reflection,oper_ref_20260407,2026-04-07,oper
lunch_record,oper_lun_20260407,2026-04-07,oper
transicao,oper_trn_T1_20260407,2026-04-07,oper
transicao,oper_trn_T2_20260407,2026-04-07,oper
transicao,oper_trn_T3_20260407,2026-04-07,oper
transicao,oper_trn_T4_20260407,2026-04-07,oper
transicao,oper_trn_T5_20260407,2026-04-07,oper
transicao,oper_trn_T6_20260407,2026-04-07,oper
transicao,oper_trn_T7_20260407,2026-04-07,oper
transicao,oper_trn_T8_20260407,2026-04-07,oper
transicao,oper_trn_T9_20260407,2026-04-07,oper
time_block,oper_blk_001_20260407,2026-04-07,oper
time_block,oper_blk_002_20260407,2026-04-07,oper
time_block,oper_blk_003_20260407,2026-04-07,oper
routine_log,oper_rlg_001_20260407,2026-04-07,oper
routine_log,oper_rlg_002_20260407,2026-04-07,oper
routine_log,oper_rlg_003_20260407,2026-04-07,oper
routine_log,oper_rlg_004_20260407,2026-04-07,oper
routine_log,oper_rlg_005_20260407,2026-04-07,oper
routine_log,oper_rlg_006_20260407,2026-04-07,oper
habit_state,oper_hst_beber_2l_de_agua_20260408,2026-04-08,oper
habit_state,oper_hst_meditar_10min_20260408,2026-04-08,oper
habit_state,oper_hst_alongamento_20260408,2026-04-08,oper
habit_state,oper_hst_ler_30min_20260408,2026-04-08,oper
habit_state,oper_hst_caminhada_20min_20260408,2026-04-08,oper
habit_state,oper_hst_ligar_familia_20260408,2026-04-08,oper
habit_state,oper_hst_escrever_diario_20260408,2026-04-08,oper
habit_state,oper_hst_planejar_dia_20260408,2026-04-08,oper
sleep_record,oper_sle_20260408,2026-04-08,oper
qhe_metrics,oper_qhe_20260408,2026-04-08,oper
policy_decision,oper_pol_20260408,2026-04-08,oper
day_context,oper_ctx_20260408,2026-04-08,oper
journal_entry,oper_jrn_20260408_AM,2026-04-08,oper
journal_entry,oper_jrn_20260408_PM,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0001,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0002,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0003,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0004,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0005,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0006,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0007,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0008,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0009,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0010,2026-04-08,oper
pomodoro_round,oper_pom_20260408_0011,2026-04-08,oper
daily_reflection,oper_ref_20260408,2026-04-08,oper
lunch_record,oper_lun_20260408,2026-04-08,oper
transicao,oper_trn_T1_20260408,2026-04-08,oper
transicao,oper_trn_T2_20260408,2026-04-08,oper
transicao,oper_trn_T3_20260408,2026-04-08,oper
transicao,oper_trn_T4_20260408,2026-04-08,oper
transicao,oper_trn_T5_20260408,2026-04-08,oper
transicao,oper_trn_T6_20260408,2026-04-08,oper
transicao,oper_trn_T7_20260408,2026-04-08,oper
transicao,oper_trn_T8_20260408,2026-04-08,oper
transicao,oper_trn_T9_20260408,2026-04-08,oper
time_block,oper_blk_001_20260408,2026-04-08,oper
time_block,oper_blk_002_20260408,2026-04-08,oper
time_block,oper_blk_003_20260408,2026-04-08,oper
routine_log,oper_rlg_001_20260408,2026-04-08,oper
routine_log,oper_rlg_002_20260408,2026-04-08,oper
routine_log,oper_rlg_003_20260408,2026-04-08,oper
routine_log,oper_rlg_004_20260408,2026-04-08,oper
routine_log,oper_rlg_005_20260408,2026-04-08,oper
routine_log,oper_rlg_006_20260408,2026-04-08,oper
habit_state,oper_hst_beber_2l_de_agua_20260409,2026-04-09,oper
habit_state,oper_hst_meditar_10min_20260409,2026-04-09,oper
habit_state,oper_hst_alongamento_20260409,2026-04-09,oper
habit_state,oper_hst_ler_30min_20260409,2026-04-09,oper
habit_state,oper_hst_caminhada_20min_20260409,2026-04-09,oper
habit_state,oper_hst_ligar_familia_20260409,2026-04-09,oper
habit_state,oper_hst_escrever_diario_20260409,2026-04-09,oper
habit_state,oper_hst_planejar_dia_20260409,2026-04-09,oper
sleep_record,oper_sle_20260409,2026-04-09,oper
qhe_metrics,oper_qhe_20260409,2026-04-09,oper
policy_decision,oper_pol_20260409,2026-04-09,oper
day_context,oper_ctx_20260409,2026-04-09,oper
journal_entry,oper_jrn_20260409_AM,2026-04-09,oper
journal_entry,oper_jrn_20260409_PM,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0001,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0002,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0003,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0004,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0005,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0006,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0007,2026-04-09,oper
pomodoro_round,oper_pom_20260409_0008,2026-04-09,oper
daily_reflection,oper_ref_20260409,2026-04-09,oper
lunch_record,oper_lun_20260409,2026-04-09,oper
transicao,oper_trn_T1_20260409,2026-04-09,oper
transicao,oper_trn_T2_20260409,2026-04-09,oper
transicao,oper_trn_T3_20260409,2026-04-09,oper
transicao,oper_trn_T4_20260409,2026-04-09,oper
transicao,oper_trn_T5_20260409,2026-04-09,oper
transicao,oper_trn_T6_20260409,2026-04-09,oper
transicao,oper_trn_T7_20260409,2026-04-09,oper
transicao,oper_trn_T8_20260409,2026-04-09,oper
transicao,oper_trn_T9_20260409,2026-04-09,oper
ajuste_fino,oper_adj_20260409_01,2026-04-09,oper
time_block,oper_blk_001_20260409,2026-04-09,oper
time_block,oper_blk_002_20260409,2026-04-09,oper
time_block,oper_blk_003_20260409,2026-04-09,oper
routine_log,oper_rlg_001_20260409,2026-04-09,oper
routine_log,oper_rlg_002_20260409,2026-04-09,oper
routine_log,oper_rlg_003_20260409,2026-04-09,oper
routine_log,oper_rlg_004_20260409,2026-04-09,oper
routine_log,oper_rlg_005_20260409,2026-04-09,oper
routine_log,oper_rlg_006_20260409,2026-04-09,oper
habit_state,oper_hst_beber_2l_de_agua_20260410,2026-04-10,oper
habit_state,oper_hst_meditar_10min_20260410,2026-04-10,oper
habit_state,oper_hst_alongamento_20260410,2026-04-10,oper
habit_state,oper_hst_ler_30min_20260410,2026-04-10,oper
habit_state,oper_hst_caminhada_20min_20260410,2026-04-10,oper
habit_state,oper_hst_ligar_familia_20260410,2026-04-10,oper
habit_state,oper_hst_escrever_diario_20260410,2026-04-10,oper
habit_state,oper_hst_planejar_dia_20260410,2026-04-10,oper
sleep_record,oper_sle_20260410,2026-04-10,oper
qhe_metrics,oper_qhe_20260410,2026-04-10,oper
policy_decision,oper_pol_20260410,2026-04-10,oper
day_context,oper_ctx_20260410,2026-04-10,oper
journal_entry,oper_jrn_20260410_AM,2026-04-10,oper
journal_entry,oper_jrn_20260410_PM,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0001,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0002,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0003,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0004,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0005,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0006,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0007,2026-04-10,oper
pomodoro_round,oper_pom_20260410_0008,2026-04-10,oper
daily_reflection,oper_ref_20260410,2026-04-10,oper
lunch_record,oper_lun_20260410,2026-04-10,oper
transicao,oper_trn_T1_20260410,2026-04-10,oper
transicao,oper_trn_T2_20260410,2026-04-10,oper
transicao,oper_trn_T3_20260410,2026-04-10,oper
transicao,oper_trn_T4_20260410,2026-04-10,oper
transicao,oper_trn_T5_20260410,2026-04-10,oper
transicao,oper_trn_T6_20260410,2026-04-10,oper
transicao,oper_trn_T7_20260410,2026-04-10,oper
transicao,oper_trn_T8_20260410,2026-04-10,oper
transicao,oper_trn_T9_20260410,2026-04-10,oper
ajuste_fino,oper_adj_20260410_01,2026-04-10,oper
time_block,oper_blk_001_20260410,2026-04-10,oper
time_block,oper_blk_002_20260410,2026-04-10,oper
time_block,oper_blk_003_20260410,2026-04-10,oper
routine_log,oper_rlg_001_20260410,2026-04-10,oper
routine_log,oper_rlg_002_20260410,2026-04-10,oper
routine_log,oper_rlg_003_20260410,2026-04-10,oper
routine_log,oper_rlg_004_20260410,2026-04-10,oper
routine_log,oper_rlg_005_20260410,2026-04-10,oper
routine_log,oper_rlg_006_20260410,2026-04-10,oper
habit_state,oper_hst_beber_2l_de_agua_20260411,2026-04-11,oper
habit_state,oper_hst_meditar_10min_20260411,2026-04-11,oper
habit_state,oper_hst_alongamento_20260411,2026-04-11,oper
habit_state,oper_hst_ler_30min_20260411,2026-04-11,oper
habit_state,oper_hst_caminhada_20min_20260411,2026-04-11,oper
habit_state,oper_hst_ligar_familia_20260411,2026-04-11,oper
habit_state,oper_hst_escrever_diario_20260411,2026-04-11,oper
habit_state,oper_hst_planejar_dia_20260411,2026-04-11,oper
sleep_record,oper_sle_20260411,2026-04-11,oper
qhe_metrics,oper_qhe_20260411,2026-04-11,oper
policy_decision,oper_pol_20260411,2026-04-11,oper
day_context,oper_ctx_20260411,2026-04-11,oper
journal_entry,oper_jrn_20260411_AM,2026-04-11,oper
journal_entry,oper_jrn_20260411_PM,2026-04-11,oper
pomodoro_round,oper_pom_20260411_0001,2026-04-11,oper
